File,MRR,Total_Tokens,Predicted_Tokens
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/bullet/19231.java.tokens,0.7276424394319131,1294,476
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/bullet/19251.java.tokens,0.7422461219336219,936,353
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/bullet/19233.java.tokens,0.6626050420168067,962,358
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/bullet/19223.java.tokens,0.7972727272727272,267,111
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/bullet/19241.java.tokens,0.6013554593554593,2361,826
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19153.java.tokens,0.9,66,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19059.java.tokens,0.6160584179026801,1029,367
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19137.java.tokens,0.7071991001124859,1572,636
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19138.java.tokens,0.7699128989742708,728,278
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19056.java.tokens,0.7116959064327486,264,96
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19181.java.tokens,0.8821493624772313,466,184
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19155.java.tokens,0.7730578139114724,691,247
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19082.java.tokens,0.8382716049382717,219,82
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19145.java.tokens,0.696293959279825,1544,567
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/superkoalio/19323.java.tokens,0.6137493886443467,1880,715
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19092.java.tokens,0.6125952667468914,1044,278
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19046.java.tokens,0.8643410852713178,243,87
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19128.java.tokens,0.7194444444444444,919,335
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19127.java.tokens,0.6657846859674101,921,302
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19049.java.tokens,0.5996040764790764,1216,441
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19191.java.tokens,0.7179594017094018,855,261
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19165.java.tokens,0.8222926646003569,1577,508
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19069.java.tokens,0.6501006337786913,1445,557
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19107.java.tokens,0.7721955128205129,315,105
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19108.java.tokens,0.7794973544973545,579,181
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19066.java.tokens,0.7805536338829316,1019,414
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19076.java.tokens,0.671919746919747,382,144
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19118.java.tokens,0.7869024547803618,889,345
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19117.java.tokens,0.8129746835443037,407,159
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19079.java.tokens,0.7175055827147081,689,264
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19175.java.tokens,0.8694029850746269,184,68
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19148.java.tokens,0.7769586326150573,952,359
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19147.java.tokens,0.5876208721036307,1911,697
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19090.java.tokens,0.676314117175736,4113,1150
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19125.java.tokens,0.6112493750781153,1368,509
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/bench/19202.java.tokens,0.8209692538432696,663,255
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19193.java.tokens,0.6531837747939443,1818,650
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19054.java.tokens,0.8715630885122411,327,119
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19135.java.tokens,0.8182484182484183,448,144
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19183.java.tokens,0.8782894736842105,393,153
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19157.java.tokens,0.6581190476190476,420,151
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19158.java.tokens,0.7157653061224489,549,211
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19080.java.tokens,0.6916666666666668,123,49
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19115.java.tokens,0.6820719016083254,1274,454
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19074.java.tokens,0.6931149097815764,912,352
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19200.java.tokens,0.8040671262893485,769,298
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19178.java.tokens,0.8753295668549906,454,178
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19177.java.tokens,0.812962962962963,465,154
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/net/19321.java.tokens,0.8461538461538461,66,27
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/net/19320.java.tokens,0.6120611248162269,1748,638
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/net/19322.java.tokens,0.6916030534351144,366,132
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/net/19319.java.tokens,0.8331250000000001,204,81
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19167.java.tokens,0.7128233392122282,794,271
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19168.java.tokens,0.6495654621186536,1933,706
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19064.java.tokens,0.61439541551817,2840,1003
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests/src/com/badlogic/gdx/tests/19105.java.tokens,0.8094017094017094,314,118
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/tests/gdx-tests-gwt/src/com/badlogic/gdx/tests/gwt/client/19037.java.tokens,0.6823899371069182,134,54
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-freetype/src/com/badlogic/gdx/graphics/g2d/freetype/18354.java.tokens,0.7082925381990802,638,215
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-freetype/src/com/badlogic/gdx/graphics/g2d/freetype/18352.java.tokens,0.5042628968253968,4293,1601
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-freetype/src/com/badlogic/gdx/graphics/g2d/freetype/18353.java.tokens,0.7157407407407408,224,91
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-freetype/src/com/badlogic/gdx/graphics/g2d/freetype/18351.java.tokens,0.5113822481373502,3608,1226
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-freetype/src/com/badlogic/gdx/graphics/g2d/freetype/18355.java.tokens,0.7962962962962963,364,154
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers/src/com/badlogic/gdx/controllers/18342.java.tokens,0.3333333333333333,23,10
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers/src/com/badlogic/gdx/controllers/18346.java.tokens,0.9090909090909091,56,23
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers/src/com/badlogic/gdx/controllers/18349.java.tokens,0.23076923076923078,31,14
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers/src/com/badlogic/gdx/controllers/18344.java.tokens,0.8278481012658229,174,80
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers/src/com/badlogic/gdx/controllers/mappings/18350.java.tokens,0.5089133089133089,319,92
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers/src/com/badlogic/gdx/controllers/18348.java.tokens,0.6358486943164362,547,187
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers/src/com/badlogic/gdx/controllers/18347.java.tokens,0.8888888888888888,83,34
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers/src/com/badlogic/gdx/controllers/18345.java.tokens,0.7705479452054794,142,74
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers/src/com/badlogic/gdx/controllers/18343.java.tokens,0.851063829787234,103,48
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-desktop/src/com/badlogic/gdx/controllers/desktop/18328.java.tokens,0.86489898989899,180,67
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-desktop/src/com/badlogic/gdx/controllers/desktop/18329.java.tokens,0.7097913322632423,476,179
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-desktop/src/com/badlogic/gdx/controllers/desktop/ois/18331.java.tokens,0.5703900709219858,257,95
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-desktop/src/com/badlogic/gdx/controllers/desktop/ois/18333.java.tokens,0.875,113,59
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-desktop/src/com/badlogic/gdx/controllers/desktop/ois/18334.java.tokens,0.7394909688013137,367,146
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-desktop/src/com/badlogic/gdx/controllers/desktop/ois/18332.java.tokens,0.5228195937873358,861,280
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-desktop/src/com/badlogic/gdx/controllers/desktop/18330.java.tokens,0.6648406019724393,1861,714
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-gwt/src/com/badlogic/gdx/controllers/gwt/emu/com/badlogic/gdx/controllers/mappings/18338.java.tokens,0.5986590038314176,219,59
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-gwt/src/com/badlogic/gdx/controllers/gwt/18337.java.tokens,0.749698722583755,1232,462
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-gwt/src/com/badlogic/gdx/controllers/gwt/18335.java.tokens,0.7957353827606992,404,159
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-gwt/src/com/badlogic/gdx/controllers/gwt/support/18341.java.tokens,0.9166666666666666,42,19
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-gwt/src/com/badlogic/gdx/controllers/gwt/support/18340.java.tokens,0.5340395480225989,724,237
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-gwt/src/com/badlogic/gdx/controllers/gwt/support/18339.java.tokens,0.6182170542635659,122,44
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-gwt/src/com/badlogic/gdx/controllers/gwt/18336.java.tokens,0.7421875,95,33
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-android/src/com/badlogic/gdx/controllers/android/18325.java.tokens,0.765625,94,33
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-android/src/com/badlogic/gdx/controllers/android/18327.java.tokens,0.6611111111111111,320,124
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-android/src/com/badlogic/gdx/controllers/android/18324.java.tokens,0.7530545876887341,546,206
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-controllers/gdx-controllers-android/src/com/badlogic/gdx/controllers/android/18326.java.tokens,0.6803933100781482,1641,588
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/src/com/badlogic/gdx/physics/bullet/18322.java.tokens,0.6919363044363044,574,235
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/src/com/badlogic/gdx/physics/bullet/18320.java.tokens,0.5867597292724196,1039,395
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/src/com/badlogic/gdx/physics/bullet/18323.java.tokens,0.6099182868413637,886,339
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/src/com/badlogic/gdx/physics/bullet/18321.java.tokens,0.6003105590062112,509,162
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18311.java.tokens,0.6792487511078882,2306,789
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18270.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18260.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18301.java.tokens,0.8272027290448343,823,286
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18294.java.tokens,0.8187878787878787,128,56
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18284.java.tokens,0.6343041644702161,1570,543
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18303.java.tokens,0.7559358235644744,1702,720
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18262.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18272.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18313.java.tokens,0.8221198156682028,601,218
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18286.java.tokens,0.7586486486486487,528,186
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18289.java.tokens,0.7115254237288136,854,296
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18299.java.tokens,0.6241411388733843,24804,8703
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18296.java.tokens,0.7624790619765494,506,200
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18290.java.tokens,0.6735197368421053,872,305
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18280.java.tokens,0.9457142857142857,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18274.java.tokens,0.9457142857142857,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18315.java.tokens,0.8291479820627803,623,224
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18305.java.tokens,0.8002564102564103,359,131
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18264.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18282.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18256.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18259.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18292.java.tokens,0.7081081081081081,636,223
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18308.java.tokens,0.747108843537415,514,197
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18266.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18269.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18307.java.tokens,0.8342239185750636,344,132
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18317.java.tokens,0.7427906358073956,495,180
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18279.java.tokens,0.95,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18276.java.tokens,0.9457142857142857,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18318.java.tokens,0.7111814345991561,459,159
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18265.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18304.java.tokens,0.6539256879222277,820,290
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18314.java.tokens,0.7712543554006969,722,288
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18275.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18281.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18291.java.tokens,0.7219494047619047,639,225
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18277.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18319.java.tokens,0.7178343949044587,463,158
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18316.java.tokens,0.635192312529872,1788,632
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18278.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18268.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18306.java.tokens,0.6708694083694083,720,265
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18309.java.tokens,0.6690085158150851,790,275
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18267.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18293.java.tokens,0.5985717100078802,1300,565
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18258.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18257.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18283.java.tokens,0.7933333333333333,76,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18285.java.tokens,0.6082417582417582,1284,456
/data/ccasal/CodeNLP/DiverseJavaCompletion/libgdx___libgdx/extensions/gdx-bullet/jni/swig-src/softbody/com/badlogic/gdx/physics/bullet/softbody/18295.java.tokens,0.6630473487811933,21816,10044
