File,MRR,Total_Tokens,Predicted_Tokens
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/search/nested/8825.java.tokens,0.9579560697518443,285,285
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/search/nested/8827.java.tokens,0.892175572519084,1311,1311
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/camelcase/8683.java.tokens,0.8753205128205128,105,105
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/8676.java.tokens,0.6716269841269842,711,711
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/merge/8738.java.tokens,0.7868150556926067,638,638
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/simple/8750.java.tokens,0.874455936220642,443,443
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/typelevels/8756.java.tokens,0.9175101803374055,574,574
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/typelevels/8757.java.tokens,0.9336734693877551,78,78
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/geo/8713.java.tokens,0.7278735632183908,117,117
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/geo/8715.java.tokens,0.7910447761194029,68,68
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/geo/8717.java.tokens,0.8382352941176471,103,103
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/geo/8718.java.tokens,0.937137330754352,518,518
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/geo/8714.java.tokens,0.9138866187207149,2623,2623
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/geo/8716.java.tokens,0.9005238497425997,1185,1185
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/completion/8684.java.tokens,0.8492502343017807,1068,1068
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/8674.java.tokens,0.8153726708074535,1151,1151
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/timestamp/8754.java.tokens,0.8275161815484396,2419,2419
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8690.java.tokens,0.8642857142857142,29,29
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8692.java.tokens,0.806930693069307,102,102
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8694.java.tokens,0.9357142857142857,29,29
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8701.java.tokens,0.708557250060518,460,460
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8689.java.tokens,0.8667905824039652,270,270
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8696.java.tokens,0.8285714285714285,29,29
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8699.java.tokens,0.7999999999999999,30,30
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8700.java.tokens,0.8666666666666666,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8695.java.tokens,0.9357142857142857,29,29
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8702.java.tokens,0.8306010928961749,184,184
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8698.java.tokens,0.7492502377295004,218,218
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8697.java.tokens,0.8689655172413793,30,30
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8688.java.tokens,0.8416666666666667,25,25
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8691.java.tokens,0.7999999999999999,30,30
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/core/8693.java.tokens,0.8373493975903614,84,84
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/numeric/8744.java.tokens,0.8367149897593447,1241,1241
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/update/8759.java.tokens,0.8212444376246739,932,932
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/update/8758.java.tokens,0.7396551724137932,523,523
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/nested/8742.java.tokens,0.9190432719775442,1279,1279
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/id/8719.java.tokens,0.8874187558031569,360,360
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/ip/8735.java.tokens,0.8856088560885609,272,272
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/binary/8680.java.tokens,0.7885841836734694,225,225
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/externalvalues/8710.java.tokens,0.8066196882340381,224,224
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/externalvalues/8712.java.tokens,0.9069444444444444,607,607
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/externalvalues/8709.java.tokens,0.7443415637860082,55,55
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/externalvalues/8708.java.tokens,0.6983011546469808,588,588
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/externalvalues/8711.java.tokens,0.893431855500821,204,204
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/8672.java.tokens,0.8615776081424936,132,132
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/object/8746.java.tokens,0.8518115942028985,231,231
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/object/8745.java.tokens,0.9219219219219219,112,112
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/parent/8747.java.tokens,0.8835845896147404,200,200
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/string/8753.java.tokens,0.7473633467471495,285,285
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/string/8752.java.tokens,0.8346741560473955,1421,1421
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/routing/8749.java.tokens,0.9063205417607223,444,444
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/8673.java.tokens,0.7728362573099415,286,286
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/index/8720.java.tokens,0.8713596491228071,381,381
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/all/8679.java.tokens,0.8162787556592865,1470,1470
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/compound/8685.java.tokens,0.9222222222222222,142,142
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/source/8751.java.tokens,0.8258815290822211,868,868
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/ttl/8755.java.tokens,0.8000512881208822,1208,1208
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/copyto/8687.java.tokens,0.8265792344688764,1034,1034
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/copyto/8686.java.tokens,0.8535137701804368,235,235
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/boost/8681.java.tokens,0.9445945945945946,186,186
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/boost/8682.java.tokens,0.9433621933621934,386,386
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/lucene/8737.java.tokens,0.8494397759103641,358,358
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/lucene/8736.java.tokens,0.9137884872824632,250,250
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/multifield/merge/8741.java.tokens,0.8943196657090624,548,548
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/multifield/8740.java.tokens,0.8663501902138265,727,727
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/multifield/8739.java.tokens,0.8787830687830688,1981,1981
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/8678.java.tokens,0.7368721461187214,74,74
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/8677.java.tokens,0.7784346846846847,297,297
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/null_value/8743.java.tokens,0.8701298701298701,78,78
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/dynamictemplate/genericstore/8705.java.tokens,0.9583333333333334,157,157
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/dynamictemplate/pathmatch/8706.java.tokens,0.9549180327868853,184,184
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/dynamictemplate/simple/8707.java.tokens,0.9337761674718197,553,553
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8731.java.tokens,0.8398058252427184,104,104
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8721.java.tokens,0.8571428571428571,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8723.java.tokens,0.7613636363636364,45,45
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8733.java.tokens,0.8571428571428571,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8725.java.tokens,0.8571428571428571,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8728.java.tokens,0.8571428571428571,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8727.java.tokens,0.8571428571428571,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8724.java.tokens,0.8571428571428571,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8734.java.tokens,0.8571428571428571,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8726.java.tokens,0.8188524590163935,306,306
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8729.java.tokens,0.8571428571428571,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8730.java.tokens,0.7954545454545454,23,23
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8732.java.tokens,0.8571428571428571,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/internal/8722.java.tokens,0.8132904846335697,753,753
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/date/8704.java.tokens,0.8133668162605544,1582,1582
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/date/8703.java.tokens,0.7774632813014556,483,483
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/path/8748.java.tokens,0.9252336448598131,108,108
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/mapper/8675.java.tokens,0.7197972377945314,740,740
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/store/8841.java.tokens,0.8831018518518519,433,433
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/store/8843.java.tokens,0.7881365740740741,385,385
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/store/8845.java.tokens,0.7588566827697263,208,208
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/store/8844.java.tokens,0.7563654033041788,246,246
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/store/8846.java.tokens,0.7299596365656764,4372,4372
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/store/8840.java.tokens,0.8093522588522588,1951,1951
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/store/8842.java.tokens,0.8214844623295328,214,214
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/8602.java.tokens,0.7813775510204082,393,393
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/similarity/8837.java.tokens,0.8052741296643736,534,534
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/suggest/stats/8847.java.tokens,0.7921217782887803,498,498
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/8600.java.tokens,0.734752527331778,1042,1042
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/8603.java.tokens,0.7236164736164736,519,519
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/snapshots/blobstore/8839.java.tokens,0.6300564236111111,257,257
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/snapshots/blobstore/8838.java.tokens,0.7425445451703657,458,458
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/8601.java.tokens,0.8264957264957266,118,118
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/indexing/8671.java.tokens,0.7547169811320755,107,107
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8608.java.tokens,0.9607843137254902,103,103
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8617.java.tokens,0.8459649122807017,286,286
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8618.java.tokens,0.81325,101,101
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8627.java.tokens,0.7759378036929058,491,491
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8628.java.tokens,0.8666666666666667,91,91
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8615.java.tokens,0.9458494208494209,149,149
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8625.java.tokens,0.8781179138321995,127,127
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8635.java.tokens,0.8722431077694236,267,267
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8633.java.tokens,0.8924394319131161,229,229
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8623.java.tokens,0.6497395833333334,129,129
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8613.java.tokens,0.796165191740413,114,114
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8621.java.tokens,0.9705882352941176,205,205
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/commongrams/8637.java.tokens,0.9127185314685315,573,573
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8631.java.tokens,0.8993618065783014,195,195
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8611.java.tokens,0.8242708333333334,721,721
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8612.java.tokens,0.8635416666666667,81,81
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8622.java.tokens,0.8113190986850504,747,747
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8632.java.tokens,0.75390625,65,65
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8610.java.tokens,0.7146984126984127,826,826
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8630.java.tokens,0.8382838283828383,102,102
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8620.java.tokens,0.9512195121951219,83,83
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/synonyms/8639.java.tokens,0.852880658436214,244,244
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8629.java.tokens,0.8664459161147904,152,152
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8626.java.tokens,0.7531645569620253,80,80
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8636.java.tokens,0.942453591606134,355,355
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/filter1/8638.java.tokens,0.8828125,65,65
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8619.java.tokens,0.8867752715121137,191,191
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8616.java.tokens,0.9184914841849148,138,138
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8609.java.tokens,0.7537122375832054,466,466
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8634.java.tokens,0.953125,97,97
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8624.java.tokens,0.6736961451247165,148,148
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/analysis/8614.java.tokens,0.8,129,129
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/shard/8835.java.tokens,0.8,140,140
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/shard/8828.java.tokens,0.7178902116402117,229,229
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/shard/8831.java.tokens,0.7390486781696529,3448,3448
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/shard/8833.java.tokens,0.6313266227900374,370,370
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/shard/8830.java.tokens,0.8238808373590982,691,691
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/shard/8832.java.tokens,0.8212333849528971,493,493
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/shard/8834.java.tokens,0.762964151952916,446,446
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/shard/8836.java.tokens,0.8338081671415005,352,352
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/shard/8829.java.tokens,0.7244444444444444,16,16
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/cache/bitset/8640.java.tokens,0.7816203404438699,443,443
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/codec/8641.java.tokens,0.7269132653061224,393,393
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/8607.java.tokens,0.7294479717813052,676,676
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/8605.java.tokens,0.7725051759834368,231,231
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8662.java.tokens,0.7063574612608788,674,674
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8652.java.tokens,0.7828851540616246,1616,1616
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8660.java.tokens,0.8559549745824255,460,460
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/ordinals/8669.java.tokens,0.6412966991647195,592,592
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/ordinals/8670.java.tokens,0.7552380952380952,176,176
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8650.java.tokens,0.8198870573870575,547,547
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8649.java.tokens,0.8547975904990293,835,835
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8656.java.tokens,0.7897058823529411,341,341
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8659.java.tokens,0.6304110468850354,174,174
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8666.java.tokens,0.6469262295081967,245,245
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8654.java.tokens,0.847536029753603,240,240
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8664.java.tokens,0.8888888888888888,28,28
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8667.java.tokens,0.8232323232323233,34,34
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8658.java.tokens,0.9132231404958677,122,122
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8657.java.tokens,0.8342592592592593,181,181
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8665.java.tokens,0.8746048472075869,950,950
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/test/java/org/elasticsearch/index/fielddata/8655.java.tokens,0.7107046255256279,2096,2096
